feature_align,local_ba,point_optimizer,pose_optimizer,pyramid_creation,reproject,reproject_candidates,reproject_kfs,sparse_img_align,tot_time,dropout,img_align_n_tracked,loba_err_fin,loba_err_init,loba_n_erredges_fin,loba_n_erredges_init,n_candidates,repr_n_mps,repr_n_new_references,sfba_error_final,sfba_error_init,sfba_n_edges_final,sfba_thresh,timestamp
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000322000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003877000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1584883041.846133470535278
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000154000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012704000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883041.879139661788940
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000137000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011323000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883041.912123680114746
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000424000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.011958000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883041.945123672485352
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000129000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013113000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883041.978112220764160
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000127000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012891000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883042.044156312942505
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000086000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.013699000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883042.077112913131714
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000148000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015506000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883042.110094785690308
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000106000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.015715000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883042.143098831176758
0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000082000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.014007000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,0.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,-1.000000000000000,1584883042.176079750061035
